neighbourhood,room_type,price,number_of_reviews
Central Business District,Entire home/apt,190,12
Central Business District,Entire home/apt,119,4
Central Business District,Entire home/apt,500,0
Central Business District,Entire home/apt,120,5
Central Business District,Entire home/apt,500,0
Central Business District,Entire home/apt,332,4
Central Business District,Entire home/apt,350,23
Central Business District,Entire home/apt,250,0
Central Business District,Entire home/apt,500,1
Central Business District,Entire home/apt,650,8
Central Business District,Entire home/apt,170,82
Central Business District,Entire home/apt,140,8
Central Business District,Entire home/apt,175,42
Central Business District,Entire home/apt,150,1
Central Business District,Entire home/apt,139,7
Central Business District,Entire home/apt,1000,0
Central Business District,Entire home/apt,500,1
Central Business District,Entire home/apt,210,2
Central Business District,Entire home/apt,500,1
Central Business District,Entire home/apt,119,5
Central Business District,Entire home/apt,127,2
Central Business District,Entire home/apt,250,6
Central Business District,Entire home/apt,450,0
Central Business District,Entire home/apt,170,2
Central Business District,Entire home/apt,500,5
Central Business District,Private room,225,35
Central Business District,Entire home/apt,130,13
Central Business District,Entire home/apt,299,1
Central Business District,Entire home/apt,500,0
Central Business District,Entire home/apt,99,4
Central Business District,Entire home/apt,300,5
Central Business District,Entire home/apt,300,4
Central Business District,Private room,100,0
Central Business District,Entire home/apt,349,0
Central Business District,Entire home/apt,201,19
Central Business District,Private room,78,3
Central Business District,Entire home/apt,339,3
Central Business District,Entire home/apt,299,0
Central Business District,Entire home/apt,390,3
Central Business District,Entire home/apt,499,0
Central Business District,Entire home/apt,499,0
Central Business District,Entire home/apt,499,1
Central Business District,Entire home/apt,499,1
Central Business District,Entire home/apt,499,1
Central Business District,Entire home/apt,499,0
Central Business District,Entire home/apt,499,0
Central Business District,Entire home/apt,499,0
Central Business District,Entire home/apt,499,0
Central Business District,Entire home/apt,499,1
Central Business District,Entire home/apt,499,1
Central Business District,Entire home/apt,150,8
Central Business District,Entire home/apt,250,2
Central Business District,Entire home/apt,499,0
Central Business District,Entire home/apt,499,1
Central Business District,Entire home/apt,499,1
Central Business District,Entire home/apt,169,29
Central Business District,Entire home/apt,175,46
Central Business District,Entire home/apt,99,0
Central Business District,Entire home/apt,210,6
Central Business District,Entire home/apt,500,1
Central Business District,Entire home/apt,500,1
Central Business District,Entire home/apt,139,63
Central Business District,Entire home/apt,215,0
Central Business District,Private room,169,7
Central Business District,Entire home/apt,225,1
Central Business District,Entire home/apt,500,1
Central Business District,Entire home/apt,299,0
Central Business District,Entire home/apt,500,9
Central Business District,Entire home/apt,999,2
Central Business District,Entire home/apt,200,10
Central Business District,Entire home/apt,150,2
Central Business District,Entire home/apt,215,2
Central Business District,Private room,100,0
Central Business District,Entire home/apt,120,0
Central Business District,Private room,248,0
Central Business District,Entire home/apt,234,50
Central Business District,Entire home/apt,980,7
Central Business District,Entire home/apt,119,21
Central Business District,Entire home/apt,860,10
Central Business District,Entire home/apt,150,1
Central Business District,Entire home/apt,780,10
Central Business District,Entire home/apt,56,6
Central Business District,Entire home/apt,200,16
Central Business District,Entire home/apt,170,11
Central Business District,Entire home/apt,550,4
Central Business District,Entire home/apt,105,0
Central Business District,Entire home/apt,118,17
Central Business District,Entire home/apt,175,89
Central Business District,Entire home/apt,999,1
Central Business District,Entire home/apt,4750,0
Central Business District,Entire home/apt,116,0
Central Business District,Entire home/apt,130,38
Central Business District,Entire home/apt,500,2
Central Business District,Entire home/apt,295,90
Central Business District,Entire home/apt,349,0
Central Business District,Entire home/apt,500,1
Central Business District,Entire home/apt,499,5
Central Business District,Entire home/apt,119,5
Central Business District,Shared room,350,0
Central Business District,Entire home/apt,449,0
Central Business District,Entire home/apt,114,16
Central Business District,Entire home/apt,157,9
Central Business District,Entire home/apt,1499,9
Central Business District,Entire home/apt,99,58
Central Business District,Entire home/apt,149,8
Central Business District,Entire home/apt,150,7
Central Business District,Private room,61,29
Central Business District,Entire home/apt,153,11
Central Business District,Entire home/apt,250,15
Central Business District,Entire home/apt,161,3
Central Business District,Entire home/apt,136,1
Central Business District,Entire home/apt,150,6
Central Business District,Entire home/apt,199,56
Central Business District,Entire home/apt,100,6
Central Business District,Entire home/apt,299,4
Central Business District,Entire home/apt,500,0
Central Business District,Entire home/apt,125,32
Central Business District,Entire home/apt,266,4
Central Business District,Entire home/apt,300,4
Central Business District,Entire home/apt,150,3
Central Business District,Entire home/apt,159,5
Central Business District,Entire home/apt,200,7
Central Business District,Entire home/apt,225,1
Central Business District,Entire home/apt,299,2
Central Business District,Entire home/apt,299,2
Central Business District,Entire home/apt,450,2
Central Business District,Entire home/apt,195,0
Central Business District,Entire home/apt,189,30
Central Business District,Entire home/apt,170,1
Central Business District,Entire home/apt,180,0
Central Business District,Entire home/apt,130,27
Central Business District,Entire home/apt,1280,1
Central Business District,Private room,78,54
Central Business District,Entire home/apt,190,0
Central Business District,Entire home/apt,1075,2
Central Business District,Entire home/apt,123,5
Central Business District,Entire home/apt,230,72
Central Business District,Entire home/apt,195,3
Central Business District,Entire home/apt,500,0
Central Business District,Entire home/apt,500,2
Central Business District,Entire home/apt,125,56
Central Business District,Entire home/apt,300,49
Central Business District,Entire home/apt,119,36
Central Business District,Entire home/apt,187,0
Central Business District,Entire home/apt,500,0
Central Business District,Entire home/apt,695,0
Central Business District,Entire home/apt,500,0
Central Business District,Entire home/apt,399,1
Central Business District,Entire home/apt,225,0
Central Business District,Entire home/apt,690,5
Central Business District,Entire home/apt,164,2
Central Business District,Entire home/apt,139,29
Central Business District,Entire home/apt,195,20
Central Business District,Entire home/apt,219,6
Central Business District,Entire home/apt,160,26
Central Business District,Entire home/apt,175,0
Central Business District,Entire home/apt,225,16
Central Business District,Entire home/apt,180,8
Central Business District,Entire home/apt,500,1
Central Business District,Entire home/apt,159,43
Central Business District,Entire home/apt,500,0
Central Business District,Entire home/apt,500,4
Central Business District,Entire home/apt,180,28
Central Business District,Entire home/apt,169,10
Central Business District,Entire home/apt,145,0
Central Business District,Entire home/apt,500,2
Central Business District,Entire home/apt,300,10
Central Business District,Private room,89,75
Central Business District,Entire home/apt,500,0
Central Business District,Entire home/apt,125,41
Central Business District,Entire home/apt,500,1
Central Business District,Entire home/apt,145,21
Central Business District,Entire home/apt,115,16
Central Business District,Entire home/apt,500,1
Central Business District,Entire home/apt,224,31
Central Business District,Private room,500,1
Central Business District,Entire home/apt,89,6
Central Business District,Entire home/apt,99,7
Central Business District,Entire home/apt,140,3
Central Business District,Entire home/apt,149,6
Central Business District,Entire home/apt,210,2
Central Business District,Entire home/apt,172,7
Central Business District,Entire home/apt,210,6
Central Business District,Entire home/apt,150,11
Central Business District,Entire home/apt,200,7
Central Business District,Entire home/apt,500,7
Central Business District,Entire home/apt,209,33
Central Business District,Entire home/apt,375,5
Central Business District,Entire home/apt,300,3
Central Business District,Entire home/apt,500,0
Central Business District,Entire home/apt,169,11
Central Business District,Entire home/apt,350,3
Central Business District,Entire home/apt,265,91
Central Business District,Entire home/apt,308,16
Central Business District,Entire home/apt,149,45
Central Business District,Private room,78,5
Central Business District,Private room,95,0
Central Business District,Entire home/apt,600,0
Central Business District,Private room,78,4
Central Business District,Entire home/apt,183,2
Central City,Private room,99,20
Central City,Entire home/apt,135,0
Central City,Entire home/apt,150,2
Central City,Entire home/apt,195,19
Central City,Entire home/apt,98,10
Central City,Entire home/apt,202,1
Central City,Entire home/apt,99,0
Central City,Entire home/apt,150,6
Central City,Entire home/apt,135,9
Central City,Entire home/apt,260,36
Central City,Entire home/apt,160,84
Central City,Private room,160,0
Central City,Entire home/apt,110,2
Central City,Private room,50,0
Central City,Entire home/apt,79,3
Central City,Entire home/apt,240,19
Central City,Entire home/apt,600,21
Central City,Entire home/apt,140,66
Central City,Private room,125,0
Central City,Entire home/apt,300,1
Central City,Entire home/apt,200,32
Central City,Entire home/apt,224,0
Central City,Entire home/apt,80,14
Central City,Entire home/apt,180,0
Central City,Private room,75,29
Central City,Entire home/apt,500,0
Central City,Entire home/apt,195,0
Central City,Entire home/apt,300,0
Central City,Entire home/apt,119,9
Central City,Entire home/apt,175,0
Central City,Entire home/apt,95,26
Central City,Private room,55,54
Central City,Entire home/apt,250,0
Central City,Entire home/apt,285,96
Central City,Entire home/apt,123,1
Central City,Entire home/apt,300,3
Central City,Entire home/apt,85,58
Central City,Entire home/apt,69,6
Central City,Entire home/apt,75,19
Central City,Entire home/apt,95,26
Central City,Entire home/apt,105,367
Central City,Entire home/apt,269,1
Central City,Entire home/apt,200,0
Central City,Entire home/apt,299,75
Central City,Entire home/apt,110,101
Central City,Private room,150,3
Central City,Entire home/apt,290,53
Central City,Entire home/apt,270,8
Central City,Entire home/apt,213,0
Central City,Private room,150,2
Central City,Entire home/apt,400,57
Central City,Entire home/apt,90,12
Central City,Private room,99,11
Central City,Entire home/apt,70,39
Central City,Entire home/apt,150,18
Central City,Private room,101,1
Central City,Entire home/apt,120,1
Central City,Entire home/apt,90,13
Central City,Entire home/apt,350,61
Central City,Entire home/apt,160,6
Central City,Entire home/apt,250,8
Central City,Entire home/apt,248,1
Central City,Entire home/apt,62,0
Central City,Entire home/apt,300,3
Central City,Private room,99,0
Central City,Entire home/apt,99,14
Central City,Private room,65,61
Central City,Entire home/apt,70,10
Central City,Entire home/apt,100,0
Central City,Entire home/apt,155,60
Central City,Entire home/apt,109,28
Central City,Entire home/apt,117,0
Central City,Entire home/apt,95,0
Central City,Entire home/apt,160,95
Central City,Entire home/apt,75,0
Central City,Entire home/apt,108,0
Central City,Private room,120,17
Central City,Entire home/apt,315,1
Central City,Private room,75,51
Central City,Private room,50,4
Central City,Entire home/apt,75,29
Central City,Private room,120,1
Central City,Entire home/apt,264,1
Central City,Entire home/apt,285,14
Central City,Private room,199,4
Central City,Entire home/apt,100,177
Central City,Private room,95,2
Central City,Entire home/apt,175,5
Central City,Entire home/apt,700,0
Central City,Entire home/apt,300,9
Central City,Entire home/apt,105,24
Central City,Entire home/apt,210,76
Central City,Private room,90,42
Central City,Entire home/apt,100,11
Central City,Private room,156,3
Central City,Private room,150,4
Central City,Entire home/apt,90,7
Central City,Entire home/apt,89,0
Central City,Entire home/apt,87,7
Central City,Entire home/apt,80,1
Central City,Entire home/apt,800,1
Central City,Entire home/apt,199,9
Central City,Entire home/apt,143,2
Central City,Entire home/apt,105,102
Central City,Private room,80,7
Central City,Private room,65,8
Central City,Private room,95,15
Central City,Entire home/apt,289,25
Central City,Entire home/apt,100,0
Central City,Entire home/apt,169,14
Central City,Private room,249,0
Central City,Entire home/apt,299,0
Central City,Entire home/apt,175,23
Central City,Entire home/apt,175,3
Central City,Entire home/apt,130,84
Central City,Entire home/apt,105,7
Central City,Private room,110,11
Central City,Entire home/apt,102,4
Central City,Entire home/apt,249,6
Central City,Entire home/apt,150,14
Central City,Entire home/apt,150,3
Central City,Entire home/apt,299,0
Central City,Private room,229,0
Central City,Private room,75,20
Central City,Entire home/apt,200,4
Central City,Entire home/apt,115,0
Central City,Entire home/apt,595,0
Central City,Entire home/apt,89,11
Central City,Entire home/apt,135,2
Central City,Private room,80,23
Central City,Entire home/apt,259,0
Central City,Entire home/apt,275,22
Central City,Entire home/apt,100,94
Central City,Entire home/apt,159,14
Central City,Entire home/apt,248,0
Central City,Private room,125,62
Central City,Entire home/apt,180,1
Central City,Private room,55,74
Central City,Entire home/apt,113,2
Central City,Entire home/apt,141,1
Central City,Entire home/apt,195,25
Central City,Entire home/apt,169,1
Central City,Entire home/apt,80,7
